transaction_id,source_account_id,destination_account_id,customer_id,transaction_type,amount,currency,transaction_date,transaction_time,transaction_datetime,channel,category,merchant_name,merchant_city,balance_after_txn,status,reference_number,description,is_flagged_fraud,fraud_score,ip_address,device_id
TXN00008652,ACC0009904,,CUST000193,CREDIT,59.42,USD,2025-05-01,09:06:00,2025-05-01 09:21:00,WEB,Utilities,,,59.42,FAILED,REF996690,CREDIT - Healthcare,False,0.239,76.62.40.83,DEV89927
TXN00008653,ACC0009514,ACC0009037,CUST009934,PAYMENT,1191.7,INR,2024-12-27,19:35:00,2024-12-27 19:50:00,WEB,Healthcare,Merchant_6508,Hyderabad,6212.02,SUCCESS,REF535364,PAYMENT - Utilities,False,0.144,87.75.237.204,DEV52347
TXN00008654,ACC0005353,,CUST004642,CREDIT,626.35,EUR,2025-08-20,15:17:00,2025-08-20 15:32:00,BRANCH,Healthcare,,,626.35,SUCCESS,REF976004,CREDIT - Utilities,False,0.298,181.199.209.95,DEV39602
TXN00008655,ACC0009920,ACC0002395,CUST001901,TRANSFER,2756.71,USD,2025-02-07,15:05:00,2025-02-07 15:20:00,WEB,Healthcare,,,6446.7,SUCCESS,REF450581,TRANSFER - Travel,False,0.219,126.163.117.101,DEV28296
TXN00008656,ACC0006562,,CUST005662,REFUND,327.37,USD,2025-02-14,15:15:00,2025-02-14 15:30:00,UPI,Shopping,,,21166.26,SUCCESS,REF781669,REFUND - Shopping,False,0.153,20.177.117.124,DEV92020
TXN00008657,ACC0009745,,CUST007159,REFUND,201.46,USD,2025-11-23,20:15:00,2025-11-23 20:30:00,WEB,Education,,,10121.86,SUCCESS,REF456561,REFUND - EMI,False,0.17,196.157.65.219,DEV45946
TXN00008658,ACC0000231,,CUST008038,WITHDRAWAL,582.51,USD,2025-03-17,13:50:00,2025-03-17 14:05:00,POS,Travel,,,18326.61,SUCCESS,REF233840,WITHDRAWAL - Utilities,False,0.125,6.94.170.234,DEV87388
TXN00008659,ACC0005255,,CUST005504,CREDIT,1283.35,USD,2025-05-06,04:07:00,2025-05-06 04:22:00,BRANCH,Entertainment,,,1283.35,FAILED,REF510470,CREDIT - Shopping,False,0.125,55.194.142.15,DEV53737
TXN00008660,ACC0001698,,CUST005206,CREDIT,279.76,USD,2025-02-09,09:19:00,2025-02-09 09:34:00,ATM,Salary,,,37987.25,FAILED,REF608611,CREDIT - EMI,False,0.102,58.244.200.45,DEV62146
TXN00008661,ACC0002413,,CUST002574,WITHDRAWAL,548.49,INR,2025-03-29,21:17:00,2025-03-29 21:32:00,POS,Dining,,,37348.95,FAILED,REF749381,WITHDRAWAL - Healthcare,False,0.206,184.225.82.237,DEV58482
TXN00008662,ACC0001599,,CUST001412,REFUND,2098.95,USD,2026-01-19,12:37:00,2026-01-19 12:52:00,NEFT,EMI,,,35208.81,PENDING,REF675391,REFUND - Rent,False,0.283,228.30.223.146,DEV83899
TXN00008663,ACC0009082,ACC0006293,CUST003191,TRANSFER,362.35,INR,2025-08-18,08:44:00,2025-08-18 08:59:00,ATM,Entertainment,,,6857.27,SUCCESS,REF121378,TRANSFER - Utilities,False,0.065,252.68.1.87,DEV54376
TXN00008664,ACC0006024,ACC0005681,CUST006301,TRANSFER,1180.21,INR,2025-09-29,11:11:00,2025-09-29 11:26:00,WEB,Dining,,,0.0,SUCCESS,REF933153,TRANSFER - Entertainment,False,0.222,101.49.90.250,DEV19040
TXN00008665,ACC0008832,ACC0004920,CUST005107,TRANSFER,1757.81,EUR,2025-07-24,06:03:00,2025-07-24 06:18:00,MOBILE,Salary,,,0.0,PENDING,REF765443,TRANSFER - Entertainment,False,0.176,81.13.181.187,DEV17619
TXN00008666,ACC0001244,,CUST001672,DEPOSIT,498.43,INR,2025-11-14,20:28:00,2025-11-14 20:43:00,POS,Shopping,,,7629.22,SUCCESS,REF744165,DEPOSIT - Investment,False,0.122,191.17.214.178,DEV92304
TXN00008667,ACC0009229,,CUST003335,REFUND,104.64,USD,2025-10-01,09:13:00,2025-10-01 09:28:00,MOBILE,Groceries,,,5279.21,SUCCESS,REF141179,REFUND - Dining,False,0.171,11.130.96.127,DEV18184
TXN00008668,ACC0005119,,CUST000205,CREDIT,389.22,GBP,2025-10-19,03:50:00,2025-10-19 04:05:00,POS,ATM,,,389.22,SUCCESS,REF167321,CREDIT - Travel,False,0.017,175.103.218.29,DEV43679
TXN00008669,ACC0005548,ACC0005478,CUST002233,PAYMENT,686.26,USD,2026-02-22,08:12:00,2026-02-22 08:27:00,NEFT,Transfer,Merchant_5672,Atlanta,67759.43,FAILED,REF842228,PAYMENT - Utilities,False,0.293,44.102.230.182,DEV16655
TXN00008670,ACC0000434,ACC0006212,CUST005470,TRANSFER,128.1,USD,2025-05-31,19:03:00,2025-05-31 19:18:00,RTGS,Shopping,,,0.0,SUCCESS,REF958464,TRANSFER - Investment,False,0.167,166.17.174.66,DEV26653
TXN00008671,ACC0009410,,CUST008676,WITHDRAWAL,187.5,GBP,2026-03-11,09:44:00,2026-03-11 09:59:00,POS,Education,,,35958.24,PENDING,REF391995,WITHDRAWAL - Shopping,False,0.25,42.155.49.38,DEV48226
TXN00008672,ACC0002380,,CUST004314,CREDIT,981.44,USD,2025-04-02,05:05:00,2025-04-02 05:20:00,BRANCH,Investment,,,27947.77,SUCCESS,REF793802,CREDIT - Travel,False,0.175,149.117.21.54,DEV50727
TXN00008673,ACC0001790,,CUST000432,CREDIT,964.73,GBP,2025-12-25,08:02:00,2025-12-25 08:17:00,POS,Rent,,,23069.91,SUCCESS,REF792899,CREDIT - Salary,False,0.205,96.207.119.106,DEV93521
TXN00008674,ACC0007501,ACC0009965,CUST004361,PAYMENT,242.47,INR,2025-11-24,16:08:00,2025-11-24 16:23:00,UPI,Healthcare,Merchant_1218,Mumbai,27549.99,SUCCESS,REF725761,PAYMENT - Healthcare,False,0.198,15.209.180.144,DEV60614
TXN00008675,ACC0006239,,CUST004422,DEBIT,905.19,USD,2025-12-16,14:43:00,2025-12-16 14:58:00,WEB,Travel,Merchant_3672,Philadelphia,22312.56,SUCCESS,REF778987,DEBIT - Transfer,False,0.295,184.84.94.168,DEV53228
TXN00008676,ACC0005488,ACC0006718,CUST006075,TRANSFER,1176.71,EUR,2025-07-28,22:31:00,2025-07-28 22:46:00,MOBILE,Salary,,,0.0,SUCCESS,REF728113,TRANSFER - Salary,False,0.196,170.18.152.10,DEV36140
TXN00008677,ACC0001078,,CUST004647,DEPOSIT,1044.5,USD,2026-04-10,12:27:00,2026-04-10 12:42:00,BRANCH,EMI,,,34119.76,PENDING,REF637692,DEPOSIT - Shopping,False,0.061,204.72.242.40,DEV34439
TXN00008678,ACC0004053,ACC0007105,CUST002968,TRANSFER,112.13,USD,2025-01-27,03:26:00,2025-01-27 03:41:00,UPI,Rent,,,27576.26,SUCCESS,REF438860,TRANSFER - Education,False,0.14,156.203.144.248,DEV83064
TXN00008679,ACC0006823,,CUST001920,REFUND,1306.24,EUR,2025-04-01,12:40:00,2025-04-01 12:55:00,NEFT,Dining,,,13787.4,PENDING,REF332067,REFUND - Insurance,False,0.023,184.153.121.155,DEV54342
TXN00008680,ACC0004456,ACC0001407,CUST004554,PAYMENT,737.94,USD,2025-05-13,11:48:00,2025-05-13 12:03:00,BRANCH,Dining,Merchant_525,Phoenix,38623.63,FAILED,REF506484,PAYMENT - Healthcare,False,0.217,1.222.120.73,DEV55515
TXN00008681,ACC0000102,,CUST005580,CREDIT,736.31,USD,2025-05-29,09:52:00,2025-05-29 10:07:00,UPI,Insurance,,,736.31,SUCCESS,REF390288,CREDIT - Insurance,False,0.23,154.86.117.250,DEV68936
TXN00008682,ACC0004146,,CUST001908,CREDIT,205.52,USD,2024-12-26,01:20:00,2024-12-26 01:35:00,NEFT,Rent,,,32113.86,SUCCESS,REF877323,CREDIT - Utilities,False,0.131,132.18.61.175,DEV66610
TXN00008683,ACC0004650,,CUST007776,WITHDRAWAL,1095.19,INR,2025-09-17,15:03:00,2025-09-17 15:18:00,RTGS,ATM,,,20407.18,FAILED,REF411550,WITHDRAWAL - Transfer,False,0.165,5.84.118.241,DEV88291
TXN00008684,ACC0002936,,CUST005599,DEBIT,2332.47,USD,2025-12-29,08:06:00,2025-12-29 08:21:00,UPI,Entertainment,Merchant_981,Boston,21168.33,SUCCESS,REF548858,DEBIT - Rent,False,0.187,245.96.225.186,DEV72651
TXN00008685,ACC0009212,,CUST001025,DEPOSIT,598.89,USD,2026-03-14,09:26:00,2026-03-14 09:41:00,MOBILE,Groceries,,,17030.22,FAILED,REF170408,DEPOSIT - ATM,False,0.016,85.54.197.102,DEV49889
TXN00008686,ACC0002925,,CUST003833,WITHDRAWAL,99.87,USD,2026-03-29,15:10:00,2026-03-29 15:25:00,UPI,EMI,,,29397.48,SUCCESS,REF334018,WITHDRAWAL - Education,False,0.214,215.254.124.197,DEV97948
TXN00008687,ACC0000007,,CUST003523,DEBIT,1364.28,USD,2025-12-20,09:44:00,2025-12-20 09:59:00,BRANCH,Education,Merchant_7573,Jacksonville,0.0,SUCCESS,REF224718,DEBIT - Insurance,False,0.087,209.39.54.148,DEV47283
TXN00008688,ACC0006256,ACC0005879,CUST000642,TRANSFER,203.89,USD,2026-03-07,01:36:00,2026-03-07 01:51:00,UPI,Rent,,,8513.15,FAILED,REF753251,TRANSFER - Transfer,False,0.099,246.116.139.225,DEV28660
TXN00008689,ACC0002149,,CUST003815,DEPOSIT,1723.12,GBP,2025-04-06,16:16:00,2025-04-06 16:31:00,POS,Travel,,,1723.12,SUCCESS,REF578630,DEPOSIT - Transfer,False,0.213,117.52.183.183,DEV67473
TXN00008690,ACC0004549,ACC0000968,CUST001891,TRANSFER,365.98,GBP,2025-07-29,09:22:00,2025-07-29 09:37:00,WEB,Salary,,,1383.93,SUCCESS,REF753218,TRANSFER - Investment,False,0.015,117.23.136.61,DEV73095
TXN00008691,ACC0002301,,CUST004457,CREDIT,572.59,USD,2026-02-03,01:41:00,2026-02-03 01:56:00,MOBILE,Education,,,10846.51,FAILED,REF452012,CREDIT - Entertainment,False,0.118,153.11.185.162,DEV53801
TXN00008692,ACC0003475,,CUST000337,REFUND,561.53,USD,2025-09-16,05:03:00,2025-09-16 05:18:00,MOBILE,Education,,,561.53,SUCCESS,REF436856,REFUND - Transfer,False,0.094,93.60.201.35,DEV64988
TXN00008693,ACC0008991,,CUST008210,CREDIT,702.89,USD,2025-03-05,17:48:00,2025-03-05 18:03:00,POS,Dining,,,36013.82,SUCCESS,REF595594,CREDIT - Investment,False,0.297,205.106.145.86,DEV12986
TXN00008694,ACC0002104,,CUST004774,WITHDRAWAL,375.32,USD,2025-09-19,17:48:00,2025-09-19 18:03:00,BRANCH,Entertainment,,,13368.9,SUCCESS,REF553527,WITHDRAWAL - Shopping,False,0.062,18.28.230.53,DEV47157
TXN00008695,ACC0004192,,CUST005825,DEBIT,762.38,USD,2025-08-14,01:45:00,2025-08-14 02:00:00,BRANCH,Dining,Merchant_3790,Delhi,21463.06,FAILED,REF924961,DEBIT - Travel,False,0.173,187.243.121.92,DEV41799
TXN00008696,ACC0006748,,CUST002109,REFUND,841.71,USD,2025-02-20,17:01:00,2025-02-20 17:16:00,MOBILE,Insurance,,,841.71,FAILED,REF117418,REFUND - Rent,False,0.197,62.166.108.241,DEV30787
TXN00008697,ACC0000437,,CUST001381,REFUND,2027.49,USD,2025-11-10,23:53:00,2025-11-10 00:08:00,POS,Utilities,,,31333.48,SUCCESS,REF290290,REFUND - EMI,False,0.249,191.121.156.118,DEV10380
TXN00008698,ACC0001587,,CUST000986,CREDIT,85.25,USD,2025-08-31,05:56:00,2025-08-31 06:11:00,WEB,Travel,,,4986.84,PENDING,REF271840,CREDIT - Insurance,False,0.193,22.239.221.18,DEV50699
TXN00008699,ACC0002584,,CUST003082,DEBIT,560.02,EUR,2025-11-27,03:15:00,2025-11-27 03:30:00,UPI,Insurance,Merchant_1113,Mumbai,16767.59,SUCCESS,REF576679,DEBIT - Travel,False,0.14,219.93.122.132,DEV80096
TXN00008700,ACC0008537,ACC0006426,CUST009090,PAYMENT,395.52,GBP,2025-05-17,00:00:00,2025-05-17 00:15:00,NEFT,EMI,Merchant_6803,Austin,26952.59,SUCCESS,REF858898,PAYMENT - Dining,False,0.171,26.77.108.169,DEV84519
TXN00008701,ACC0005377,,CUST002852,DEPOSIT,910.71,USD,2025-09-21,06:42:00,2025-09-21 06:57:00,NEFT,Shopping,,,6975.81,SUCCESS,REF237807,DEPOSIT - Travel,False,0.046,172.169.29.184,DEV62451
TXN00008702,ACC0002462,,CUST000351,DEPOSIT,4353.69,USD,2025-11-27,05:33:00,2025-11-27 05:48:00,POS,ATM,,,1207.78,SUCCESS,REF379068,DEPOSIT - Investment,False,0.238,13.80.26.193,DEV25814
TXN00008703,ACC0001006,ACC0005699,CUST004549,PAYMENT,41.08,INR,2025-01-10,02:00:00,2025-01-10 02:15:00,UPI,Education,Merchant_9728,Delhi,18239.13,SUCCESS,REF678921,PAYMENT - EMI,False,0.083,179.250.5.17,DEV76721
TXN00008704,ACC0001442,ACC0009802,CUST002568,PAYMENT,2696.56,GBP,2025-05-11,13:34:00,2025-05-11 13:49:00,NEFT,ATM,Merchant_2760,Chicago,20569.67,PENDING,REF111659,PAYMENT - Education,False,0.233,49.156.155.21,DEV71666
TXN00008705,ACC0000747,,CUST007034,REFUND,205.81,GBP,2026-01-31,00:09:00,2026-01-31 00:24:00,UPI,Healthcare,,,17228.99,SUCCESS,REF113934,REFUND - ATM,False,0.161,85.130.23.138,DEV66624
TXN00008706,ACC0003453,ACC0005128,CUST003092,TRANSFER,229.15,USD,2025-05-30,01:32:00,2025-05-30 01:47:00,WEB,Travel,,,0.0,SUCCESS,REF238461,TRANSFER - EMI,False,0.012,85.62.28.235,DEV40341
TXN00008707,ACC0000570,,CUST000740,DEPOSIT,22.92,GBP,2026-04-24,12:57:00,2026-04-24 13:12:00,BRANCH,Entertainment,,,1323.39,SUCCESS,REF529649,DEPOSIT - Education,False,0.235,18.18.38.64,DEV77326
TXN00008708,ACC0005201,,CUST005708,REFUND,69.84,GBP,2026-01-18,21:11:00,2026-01-18 21:26:00,WEB,Utilities,,,28672.81,FAILED,REF334779,REFUND - Entertainment,False,0.067,34.65.210.209,DEV20969
TXN00008709,ACC0006524,,CUST009664,DEBIT,948.99,USD,2026-03-09,05:40:00,2026-03-09 05:55:00,RTGS,Entertainment,Merchant_2831,Denver,14865.68,SUCCESS,REF396902,DEBIT - Insurance,False,0.15,180.205.64.220,DEV93362
TXN00008710,ACC0002015,,CUST002693,CREDIT,912.53,GBP,2025-10-30,19:28:00,2025-10-30 19:43:00,MOBILE,Groceries,,,14314.94,PENDING,REF149440,CREDIT - Rent,False,0.056,112.35.80.19,DEV28219
TXN00008711,ACC0006841,,CUST002282,WITHDRAWAL,1607.43,GBP,2025-05-23,00:24:00,2025-05-23 00:39:00,MOBILE,Entertainment,,,0.0,PENDING,REF856850,WITHDRAWAL - Shopping,False,0.229,16.4.214.193,DEV67500
TXN00008712,ACC0005669,,CUST001988,DEBIT,1668.44,USD,2025-04-08,00:19:00,2025-04-08 00:34:00,NEFT,Dining,Merchant_9913,New York,15419.51,SUCCESS,REF829531,DEBIT - Rent,False,0.067,181.10.167.120,DEV86814
TXN00008713,ACC0009060,ACC0007398,CUST005959,TRANSFER,45.76,USD,2025-08-02,12:36:00,2025-08-02 12:51:00,ATM,Dining,,,25606.29,SUCCESS,REF792210,TRANSFER - Investment,True,0.879,73.106.87.229,DEV73178
TXN00008714,ACC0003003,,CUST003410,CREDIT,111.71,USD,2025-06-18,07:35:00,2025-06-18 07:50:00,MOBILE,Utilities,,,36.46,FAILED,REF365762,CREDIT - Insurance,False,0.154,183.231.25.210,DEV81429
TXN00008715,ACC0003040,,CUST005694,DEPOSIT,1573.37,GBP,2026-02-26,15:14:00,2026-02-26 15:29:00,POS,Transfer,,,13467.47,PENDING,REF473540,DEPOSIT - Investment,False,0.155,38.110.13.107,DEV21933
TXN00008716,ACC0003591,ACC0008128,CUST003586,TRANSFER,1032.44,INR,2025-11-17,02:10:00,2025-11-17 02:25:00,ATM,Salary,,,0.0,SUCCESS,REF667786,TRANSFER - Investment,False,0.021,39.82.191.105,DEV41301
TXN00008717,ACC0007481,,CUST006720,CREDIT,1048.71,INR,2025-06-21,20:06:00,2025-06-21 20:21:00,WEB,Dining,,,26448.54,PENDING,REF106397,CREDIT - Shopping,False,0.011,21.127.91.56,DEV43353
TXN00008718,ACC0003603,,CUST009877,CREDIT,297.11,EUR,2026-02-10,19:11:00,2026-02-10 19:26:00,RTGS,Dining,,,3468.46,SUCCESS,REF979809,CREDIT - Transfer,False,0.088,63.117.129.75,DEV82159
TXN00008719,ACC0003097,ACC0004648,CUST005635,TRANSFER,47.12,USD,2025-06-26,15:42:00,2025-06-26 15:57:00,WEB,Salary,,,11770.62,SUCCESS,REF183468,TRANSFER - Rent,False,0.296,151.213.137.23,DEV16480
TXN00008720,ACC0008559,,CUST005645,DEPOSIT,519.27,USD,2026-05-09,19:20:00,2026-05-09 19:35:00,NEFT,Education,,,19068.14,FAILED,REF301226,DEPOSIT - Transfer,False,0.235,63.4.183.15,DEV45807
TXN00008721,ACC0002247,,CUST006429,WITHDRAWAL,1383.76,USD,2025-07-19,20:14:00,2025-07-19 20:29:00,NEFT,Entertainment,,,0.0,SUCCESS,REF245381,WITHDRAWAL - Rent,False,0.235,201.218.115.1,DEV97323
TXN00008722,ACC0002827,,CUST005544,DEBIT,47.46,USD,2026-02-13,07:48:00,2026-02-13 08:03:00,MOBILE,Utilities,Merchant_1085,Chicago,7912.58,PENDING,REF149420,DEBIT - Travel,False,0.053,224.154.42.155,DEV56414
TXN00008723,ACC0004014,,CUST001214,DEBIT,612.03,GBP,2026-02-12,21:29:00,2026-02-12 21:44:00,ATM,Education,Merchant_3096,Chennai,0.0,FAILED,REF549332,DEBIT - ATM,False,0.204,69.251.74.173,DEV34136
TXN00008724,ACC0008038,ACC0002407,CUST001971,TRANSFER,1026.46,GBP,2026-04-15,17:45:00,2026-04-15 18:00:00,UPI,Insurance,,,5163.92,SUCCESS,REF679026,TRANSFER - Dining,False,0.067,222.149.84.172,DEV48006
TXN00008725,ACC0003916,,CUST006551,DEBIT,602.21,USD,2025-02-23,09:25:00,2025-02-23 09:40:00,NEFT,Education,Merchant_1296,Delhi,512.04,SUCCESS,REF222111,DEBIT - Groceries,False,0.05,122.124.221.79,DEV38273
TXN00008726,ACC0007335,,CUST008047,WITHDRAWAL,31.58,USD,2025-11-09,04:12:00,2025-11-09 04:27:00,UPI,Groceries,,,0.0,SUCCESS,REF100777,WITHDRAWAL - Shopping,False,0.239,120.170.165.233,DEV30199
TXN00008727,ACC0000255,,CUST005841,REFUND,70.89,INR,2025-01-03,15:28:00,2025-01-03 15:43:00,UPI,Travel,,,70.89,SUCCESS,REF116424,REFUND - Salary,False,0.012,115.207.201.35,DEV90227
TXN00008728,ACC0007946,,CUST003875,DEPOSIT,1924.92,GBP,2025-01-23,19:28:00,2025-01-23 19:43:00,BRANCH,Investment,,,10578.1,SUCCESS,REF424755,DEPOSIT - Shopping,False,0.126,221.185.94.227,DEV31855
TXN00008729,ACC0009159,,CUST009720,CREDIT,166.74,GBP,2026-01-24,20:43:00,2026-01-24 20:58:00,UPI,Entertainment,,,45021.97,SUCCESS,REF872817,CREDIT - Utilities,False,0.0,84.238.119.91,DEV40701
TXN00008730,ACC0002825,ACC0008515,CUST006121,TRANSFER,1066.28,USD,2025-05-01,16:39:00,2025-05-01 16:54:00,POS,Entertainment,,,0.0,SUCCESS,REF961411,TRANSFER - ATM,False,0.223,41.253.208.34,DEV24274
TXN00008731,ACC0003215,,CUST004390,WITHDRAWAL,958.94,USD,2025-01-05,16:23:00,2025-01-05 16:38:00,BRANCH,Education,,,2710.19,PENDING,REF293040,WITHDRAWAL - Investment,False,0.184,150.186.116.180,DEV80508
TXN00008732,ACC0005981,,CUST000372,DEBIT,984.07,EUR,2025-07-16,08:53:00,2025-07-16 09:08:00,WEB,Groceries,Merchant_3491,Chicago,3537.1,SUCCESS,REF494564,DEBIT - Travel,False,0.22,207.84.72.16,DEV89086
TXN00008733,ACC0008333,,CUST004741,CREDIT,1292.04,INR,2025-05-06,06:22:00,2025-05-06 06:37:00,WEB,Education,,,23042.58,PENDING,REF333061,CREDIT - Healthcare,False,0.012,206.46.202.102,DEV15282
TXN00008734,ACC0005780,,CUST000333,DEBIT,1334.13,INR,2025-08-10,11:51:00,2025-08-10 12:06:00,MOBILE,Salary,Merchant_383,Chennai,0.0,PENDING,REF586901,DEBIT - Groceries,False,0.236,197.88.237.104,DEV37159
TXN00008735,ACC0000181,,CUST000126,CREDIT,1527.54,GBP,2025-02-09,11:40:00,2025-02-09 11:55:00,MOBILE,Groceries,,,9238.49,SUCCESS,REF311878,CREDIT - Healthcare,False,0.06,249.26.80.44,DEV11509
TXN00008736,ACC0005855,,CUST004140,CREDIT,1819.07,INR,2026-05-17,04:18:00,2026-05-17 04:33:00,UPI,Utilities,,,1819.07,SUCCESS,REF366966,CREDIT - ATM,False,0.057,229.212.147.45,DEV55796
TXN00008737,ACC0006109,ACC0008994,CUST002304,TRANSFER,558.32,EUR,2025-12-18,23:57:00,2025-12-18 00:12:00,NEFT,Utilities,,,32765.34,SUCCESS,REF589540,TRANSFER - Rent,False,0.02,9.196.4.127,DEV55414
TXN00008738,ACC0007183,,CUST008807,DEPOSIT,2151.69,USD,2026-01-04,15:32:00,2026-01-04 15:47:00,BRANCH,Insurance,,,41558.92,FAILED,REF326327,DEPOSIT - Utilities,False,0.203,113.31.119.40,DEV67393
TXN00008739,ACC0006696,,CUST000157,WITHDRAWAL,399.55,EUR,2025-05-06,02:04:00,2025-05-06 02:19:00,MOBILE,EMI,,,10830.45,SUCCESS,REF492024,WITHDRAWAL - Healthcare,False,0.135,93.49.26.213,DEV44137
TXN00008740,ACC0002595,ACC0000941,CUST008955,TRANSFER,1378.25,USD,2026-05-20,21:07:00,2026-05-20 21:22:00,NEFT,Rent,,,6449.45,SUCCESS,REF906709,TRANSFER - Shopping,False,0.052,69.52.59.85,DEV44675
TXN00008741,ACC0001185,,CUST006328,CREDIT,527.53,GBP,2025-03-06,01:31:00,2025-03-06 01:46:00,POS,Salary,,,21084.96,SUCCESS,REF692241,CREDIT - Healthcare,False,0.201,134.214.174.208,DEV50300
TXN00008742,ACC0002146,,CUST002049,DEBIT,314.13,USD,2025-09-08,18:31:00,2025-09-08 18:46:00,BRANCH,Entertainment,Merchant_8274,Pune,0.0,SUCCESS,REF924494,DEBIT - ATM,False,0.186,250.164.81.151,DEV34223
TXN00008743,ACC0006890,,CUST006808,WITHDRAWAL,204.29,USD,2025-11-21,14:05:00,2025-11-21 14:20:00,BRANCH,Dining,,,6832.5,SUCCESS,REF680927,WITHDRAWAL - ATM,False,0.14,37.155.15.181,DEV18391
TXN00008744,ACC0004559,,CUST008203,DEPOSIT,4886.46,GBP,2026-04-26,19:12:00,2026-04-26 19:27:00,WEB,Investment,,,47947.93,SUCCESS,REF831987,DEPOSIT - Utilities,False,0.044,39.97.38.97,DEV40387
TXN00008745,ACC0004553,,CUST006476,REFUND,477.08,EUR,2025-01-19,04:01:00,2025-01-19 04:16:00,MOBILE,Investment,,,26518.35,SUCCESS,REF528786,REFUND - Insurance,False,0.215,226.154.168.92,DEV66392
TXN00008746,ACC0002173,,CUST008944,DEPOSIT,629.86,USD,2025-11-04,00:41:00,2025-11-04 00:56:00,UPI,Shopping,,,33395.49,FAILED,REF469517,DEPOSIT - EMI,False,0.215,91.171.109.171,DEV27920
TXN00008747,ACC0003438,ACC0002832,CUST001551,PAYMENT,302.12,EUR,2025-01-12,13:19:00,2025-01-12 13:34:00,MOBILE,Shopping,Merchant_9504,New York,7075.46,FAILED,REF388591,PAYMENT - Groceries,False,0.122,43.145.122.222,DEV59087
TXN00008748,ACC0001072,ACC0008642,CUST008198,TRANSFER,125.33,GBP,2025-11-07,17:31:00,2025-11-07 17:46:00,POS,Utilities,,,1878.98,FAILED,REF237948,TRANSFER - Utilities,False,0.239,104.31.26.34,DEV73724
TXN00008749,ACC0006289,,CUST001081,WITHDRAWAL,75.23,USD,2025-09-14,08:25:00,2025-09-14 08:40:00,POS,Groceries,,,35958.72,SUCCESS,REF470337,WITHDRAWAL - Entertainment,False,0.176,117.82.99.173,DEV73229
TXN00008750,ACC0008104,,CUST003653,DEPOSIT,772.96,USD,2025-05-05,05:49:00,2025-05-05 06:04:00,MOBILE,EMI,,,772.96,SUCCESS,REF152164,DEPOSIT - Healthcare,False,0.277,215.168.220.107,DEV86580
TXN00008751,ACC0001776,,CUST007694,DEPOSIT,9.18,USD,2025-05-19,11:03:00,2025-05-19 11:18:00,RTGS,Shopping,,,8495.94,PENDING,REF241472,DEPOSIT - Rent,False,0.03,240.61.224.248,DEV99975
TXN00008752,ACC0008210,ACC0004296,CUST008380,PAYMENT,2609.81,EUR,2025-07-22,18:58:00,2025-07-22 19:13:00,BRANCH,Insurance,Merchant_9869,Atlanta,6680.29,PENDING,REF809195,PAYMENT - Entertainment,False,0.221,176.20.127.61,DEV50990
TXN00008753,ACC0009734,,CUST000692,DEBIT,1959.36,USD,2025-02-28,12:05:00,2025-02-28 12:20:00,WEB,Investment,Merchant_6837,Mumbai,9789.21,SUCCESS,REF320527,DEBIT - EMI,False,0.157,19.73.192.73,DEV87774
TXN00008754,ACC0001139,,CUST003804,DEPOSIT,167.61,USD,2025-07-25,21:04:00,2025-07-25 21:19:00,NEFT,Healthcare,,,4671.33,SUCCESS,REF422559,DEPOSIT - Education,False,0.073,136.71.59.23,DEV30278
TXN00008755,ACC0002398,,CUST003531,WITHDRAWAL,628.71,USD,2025-11-12,04:38:00,2025-11-12 04:53:00,MOBILE,Transfer,,,22352.57,SUCCESS,REF391093,WITHDRAWAL - Dining,False,0.068,138.84.54.250,DEV29077
TXN00008756,ACC0003735,,CUST006745,REFUND,1178.52,USD,2025-02-22,12:28:00,2025-02-22 12:43:00,ATM,Entertainment,,,1178.52,SUCCESS,REF807488,REFUND - Salary,False,0.216,254.230.23.184,DEV85073
TXN00008757,ACC0004634,,CUST009199,CREDIT,5238.36,USD,2026-03-27,08:21:00,2026-03-27 08:36:00,POS,Dining,,,1063.68,SUCCESS,REF340443,CREDIT - Dining,False,0.234,228.90.134.211,DEV20426
TXN00008758,ACC0002174,ACC0001786,CUST003454,PAYMENT,1107.61,EUR,2026-01-11,07:35:00,2026-01-11 07:50:00,MOBILE,Healthcare,Merchant_2814,Los Angeles,25200.99,FAILED,REF180443,PAYMENT - ATM,False,0.082,167.187.41.108,DEV95090
TXN00008759,ACC0009727,,CUST007835,WITHDRAWAL,664.17,USD,2025-07-10,21:05:00,2025-07-10 21:20:00,WEB,Transfer,,,34908.61,FAILED,REF849174,WITHDRAWAL - Dining,False,0.016,91.227.240.226,DEV53633
TXN00008760,ACC0005614,ACC0006500,CUST001809,TRANSFER,243.24,USD,2025-11-23,12:44:00,2025-11-23 12:59:00,BRANCH,ATM,,,51670.98,FAILED,REF821076,TRANSFER - Shopping,False,0.073,100.115.206.186,DEV56206
TXN00008761,ACC0002211,,CUST008184,DEBIT,562.74,GBP,2026-03-25,04:05:00,2026-03-25 04:20:00,MOBILE,Healthcare,Merchant_4295,New York,18664.89,SUCCESS,REF664974,DEBIT - Salary,False,0.253,160.132.206.84,DEV93934
TXN00008762,ACC0005065,ACC0000526,CUST008244,TRANSFER,505.75,EUR,2025-04-29,10:24:00,2025-04-29 10:39:00,BRANCH,Education,,,4047.39,FAILED,REF536638,TRANSFER - Rent,False,0.058,49.243.237.244,DEV75862
